time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
724900,2022-07-07 08:23:56,32.8256339421697,34.9559019178362,0,,,5.4942341,0.1,0.0044407,8.02151,1435.13,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.8, -3.7, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9641294,0.0755221,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725000,2022-07-07 08:23:57,32.8256339091839,34.9559018874503,0,,,5.4942341,0.1,0.0146634,8.0261,1435.13,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.7, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9638625,0.0755684,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725100,2022-07-07 08:23:57,32.8256339023836,34.9559018845244,0,,,5.4942341,0.1,0.00998519,8.02682,1435.13,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.8, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9634455,0.0760125,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725200,2022-07-07 08:23:57,32.8256339069041,34.9559018767304,0,,,5.4942341,0.1,0.00706791,8.027,1435.13,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.8, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9632316,0.0761028,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725300,2022-07-07 08:23:57,32.825633913255,34.955901867815,0,,,5.4942341,0.1,0.00798235,8.0271,1435.14,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.8, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9632532,0.0759538,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725400,2022-07-07 08:23:57,32.8256339195278,34.9559018609437,0,,,5.4942341,0.1,0.0160335,8.02708,1435.14,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.8, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9632505,0.0760073,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725500,2022-07-07 08:23:57,32.8256339729538,34.955901818482,0,,,5.4942341,0.1,0.0194431,8.0258,1435.14,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.8, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9632413,0.0759108,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725600,2022-07-07 08:23:57,32.82563392554,34.9559018131858,0,,,5.4942341,0.1,0.0212937,8.02982,1435.15,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.8, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9632198,0.0760171,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725700,2022-07-07 08:23:57,32.8256338889717,34.9559018241096,0,,,5.4942341,0.1,0.0172838,8.03192,1435.15,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.8, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9632003,0.0762878,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725800,2022-07-07 08:23:58,32.825633874928,34.9559018740339,0,,,5.4942341,0.1,0.016116,8.02965,1435.16,18,0,15.147,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.7, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.963208,0.076235,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
725900,2022-07-07 08:23:58,32.8256338190593,34.9559019835064,0,,,5.4942341,0.1,0.0161241,8.02664,1435.17,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.7, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9630598,0.0765581,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
726000,2022-07-07 08:23:58,32.8256338194111,34.9559020001241,0,,,5.4942341,0.1,0.0196069,8.0255,1435.17,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.7, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9630619,0.0765765,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
726100,2022-07-07 08:23:58,32.8256338109236,34.9559020129084,0,,,5.4942341,0.1,0.0191031,8.0253,1435.17,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,209.7, -3.7, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9632065,0.0760713,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
726200,2022-07-07 08:23:58,32.8256337670468,34.9559020141573,0,,,5.4942341,0.1,0.0178188,8.02862,1435.18,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,209.8, -3.7, 8.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9632162,0.0760722,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
726300,2022-07-07 08:23:58,32.8256337181349,34.9559019971166,0,,,5.4942341,0.1,0.0383285,8.03355,1435.18,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,209.8, -3.4, 8.5,0,0,1024,1024,1024,1024,0,0,0,0,359.9632533,0.0756283,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,41,Motors_Started,
726400,2022-07-07 08:23:58,32.8256337286286,34.9559020282925,0,,,5.4942341,0.1,0.0651865,8.03065,1435.19,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,209.9, -2.4, 8.2,0,0,1024,1024,1024,1024,0,0,0,0,359.9632636,0.0756188,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
726500,2022-07-07 08:23:58,32.8256337575432,34.9559020638879,0,,,5.4942341,0.1,0.0680091,8.02602,1435.19,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,210.1, -0.7, 7.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9630128,0.0754862,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
726600,2022-07-07 08:23:58,32.8256338026446,34.9559021023379,0,,,5.4942341,0.1,0.0553699,8.01995,1435.2,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,210.4, 1, 7.3,0,0,1024,1024,1024,1024,0,0,0,0,359.9630024,0.0755382,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
726700,2022-07-07 08:23:58,32.8256338987814,34.9559020575926,0,,,5.4942341,0.1,0.0312374,8.01549,1435.21,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,210.5, 2, 7.1,0,0,1024,1024,1024,1024,0,0,0,0,359.9635986,0.0756459,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
726800,2022-07-07 08:23:58,32.8256339085782,34.9559020575467,0,,,5.4942341,0.1,0.0362352,8.01474,1435.21,18,0,15.163,25.6942341,20.2,11.9583,137.601,0,0,0,210.5, 1.8, 7.1,0,0,1024,1024,1024,1024,0,0,0,0,359.9635182,0.0755343,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
726900,2022-07-07 08:23:58,32.8256339138608,34.9559020654477,0,,,5.4942341,0.1,0.0252113,8.0138,1435.21,18,0,15.052,25.6942341,20.2,11.9583,137.601,0,0,0,210.6, 2.1, 7.1,0,0,1024,1024,1024,1024,0,0,0,0,359.9644258,0.0752223,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727000,2022-07-07 08:23:59,32.8256338908151,34.9559020736444,0,,,5.4942341,0.1,0.0202165,8.01503,1435.21,18,0,15.052,25.6942341,20.2,11.9583,137.601,0,0,0,210.6, 2.3, 7,0,0,1024,1024,1024,1024,0,0,0,0,359.9644389,0.0752609,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727100,2022-07-07 08:23:59,32.8256338768886,34.9559020832428,0,,,5.4942341,0.1,0.0167582,8.01547,1435.22,18,0,15.052,25.6942341,20.2,11.9583,137.601,0,0,0,210.6, 2.4, 7,0,0,1024,1024,1024,1024,0,0,0,0,359.9652035,0.0762577,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727200,2022-07-07 08:23:59,32.8256338535954,34.9559020933613,0,,,5.4942341,0.1,0.0311945,8.0166,1435.22,18,0,15.052,25.6942341,20.2,11.9583,137.601,0,0,0,210.7, 2.8, 6.8,0,0,1024,1024,1024,1024,0,0,0,0,359.965191,0.0762483,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727300,2022-07-07 08:23:59,32.8256338670528,34.9559021221363,0,,,5.4942341,0.1,0.0636835,8.01363,1435.22,18,0,15.052,25.6942341,20.2,11.9583,137.601,0.1,0,0,210.9, 3.8, 6.6,0,0,1024,1024,1024,1024,0,0,0,0,359.965384,0.0756158,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727400,2022-07-07 08:23:59,32.8256338757031,34.9559021703325,0,,,5.4942341,0.1,0.112008,8.00973,1435.23,18,0,15.052,25.6942341,20.2,11.9583,137.601,0.1,0.1,0,211.1, 5.4, 6.3,0,0,1024,1024,1024,1024,0,0,0,0,359.9654194,0.075668,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727500,2022-07-07 08:23:59,32.8256339470811,34.9559022656036,0,,,5.4942341,0.1,0.217202,7.99781,1435.24,18,0,15.052,25.6942341,20.2,11.9583,137.601,0.2,0.1,0,210.6, 7.9, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9654983,0.0753362,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727600,2022-07-07 08:23:59,32.8256340851992,34.95590239777,0,,,5.4942341,0.1,0.391742,7.97825,1435.26,18,0,15.052,25.6942341,20.2,11.9583,137.601,0.3,0.2,-0.1,208.9, 8.9, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,359.9654187,0.0753124,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727700,2022-07-07 08:23:59,32.8256343792701,34.9559026451842,0,,,5.4942341,0.1,0.619746,7.93888,1435.3,18,0,15.052,25.6942341,20.2,11.9583,137.601,0.4,0.3,-0.4,208.1, 6.2, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,359.965232,0.0757996,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,10,Assisted_Takeoff,
727800,2022-07-07 08:23:59,32.8256347552778,34.9559030077037,0,,,5.4942341,0.1,0.947298,7.88544,1435.35,18,0,15.052,25.6942341,20.2,11.9583,137.601,0.4,0.4,-0.8,208.4, 2, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9651171,0.0756651,39,3.786,3.79,3.787,3.786,0,0,1.722,57,5.4942341,0,6,P-GPS,
727900,2022-07-07 08:23:59,32.8256350649525,34.9559034216767,0,,,5.4942341,0.1,1.3041,7.8337,1435.4,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.3,0.4,-1.2,208.5, -2, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,359.965068,0.0756366,39,3.773,3.779,3.783,3.781,0,0,5.266,57,5.4942341,0,6,P-GPS,
728000,2022-07-07 08:24:00,32.8256353438692,34.9559038782336,0.1,,,5.5942341,0.1,1.71937,7.78148,1435.46,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.2,0.4,-1.7,208.4, -4.7, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9650473,0.0756522,39,3.773,3.779,3.783,3.781,0,0,5.266,57,5.5942341,0.1,6,P-GPS,
728100,2022-07-07 08:24:00,32.8256354977245,34.9559042853454,0.2,,,5.6942341,0.1,2.19508,7.74229,1435.5,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.2,0.4,-2.2,208.3, -5.5, 3.2,0,0,1024,1024,1024,1024,0,0,0,0,359.9656907,0.0753853,39,3.773,3.779,3.783,3.781,0,0,5.266,57,5.6942341,0.2,6,P-GPS,
728200,2022-07-07 08:24:00,32.8256356424834,34.9559046533497,0.4,,,5.8942341,0.1,2.60134,7.70645,1435.54,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.1,0.3,-2.6,208.5, -4.7, 4,0,0,1024,1024,1024,1024,0,0,0,0,359.9657381,0.0753744,39,3.773,3.779,3.783,3.781,0,0,5.266,57,5.8942341,0.4,6,P-GPS,
728300,2022-07-07 08:24:00,32.8256357704922,34.9559049780055,0.7,,,6.1942341,0.1,2.85426,7.67482,1435.57,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.1,0.3,-2.8,208.8, -3.5, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,359.9662834,0.0758163,39,3.773,3.779,3.783,3.781,0,0,5.266,57,6.1942341,0.7,6,P-GPS,
728400,2022-07-07 08:24:00,32.8256359886255,34.9559053547417,1,,,6.4942341,0.1,2.75648,7.6327,1435.61,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.2,0.3,-2.7,209, -2.6, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,359.9663236,0.0758198,39,3.773,3.779,3.783,3.781,0,0,5.266,57,6.4942341,1,6,P-GPS,
728500,2022-07-07 08:24:00,32.8256361549027,34.9559057184845,1.3,,,6.7942341,0.1,2.56103,7.59551,1435.65,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.2,0.3,-2.5,208.8, -3.3, 4.2,0,0,1024,1024,1024,1024,0,0,0,0,359.9663695,0.0757432,39,3.773,3.779,3.783,3.781,0,0,5.266,57,6.7942341,1.3,6,P-GPS,
728600,2022-07-07 08:24:00,32.8256363509413,34.9559061612529,1.6,,,7.0942341,0.1,2.20112,7.55076,1435.7,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.2,0.4,-2.2,208.9, -4.3, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,359.9664026,0.075746,39,3.773,3.779,3.783,3.781,0,0,5.266,57,7.0942341,1.6,6,P-GPS,
728700,2022-07-07 08:24:00,32.8256365245399,34.9559065773413,1.8,,,7.2942341,0.1,1.71506,7.50956,1435.74,18,0,15.058,25.6942341,20.2,11.9583,137.601,0.2,0.4,-1.7,209.1, -5.1, 3.4,0,0,1024,1024,1024,1024,0,0,0,0,359.966377,0.075534,39,3.773,3.779,3.783,3.781,0,0,5.266,57,7.2942341,1.8,6,P-GPS,
728800,2022-07-07 08:24:00,32.8256366815024,34.9559069857326,2,,,7.4942341,0.1,1.18394,7.47019,1435.78,19,0,15.058,25.6942341,20.2,11.9583,137.601,0.2,0.4,-1.1,209.1, -6.1, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,359.9663952,0.0755355,39,3.773,3.779,3.783,3.781,0,0,5.266,57,7.4942341,2,6,P-GPS,
728900,2022-07-07 08:24:00,32.8256368777527,34.9559075019755,2.1,,,7.5942341,0.1,0.766209,7.42065,1435.84,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.2,0.4,-0.6,209.4, -6.3, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9664407,0.0754402,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.5942341,2.1,6,P-GPS,
729000,2022-07-07 08:24:01,32.8256370319305,34.955907902792,2.2,,,7.6942341,0.1,0.510411,7.38207,1435.88,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.2,0.4,-0.3,211.8, -6, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,359.966456,0.075439,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.6942341,2.2,6,P-GPS,
729100,2022-07-07 08:24:01,32.8256371774417,34.9559082801042,2.3,,,7.7942341,0.1,0.403492,7.34575,1435.92,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.2,0.4,0,216.9, -5.7, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,359.9664529,0.0755693,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.7942341,2.3,6,P-GPS,
729200,2022-07-07 08:24:01,32.825637350161,34.9559086801408,2.3,,,7.7942341,0.1,0.393474,7.30582,1435.96,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.2,0.4,0.1,223, -5.6, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,359.9664717,0.0755702,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.7942341,2.3,6,P-GPS,
729300,2022-07-07 08:24:01,32.8256375907538,34.9559090687438,2.3,,,7.7942341,0.1,0.379282,7.26127,1436,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.1,0.3,0.1,227.7, -5.6, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9664564,0.0756648,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.7942341,2.3,6,P-GPS,
729400,2022-07-07 08:24:01,32.8256377392907,34.9559094667873,2.3,,,7.7942341,0.1,0.355025,7.22342,1436.04,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.1,0.3,0.1,229.3, -5.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,359.9664928,0.0756632,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.7942341,2.3,6,P-GPS,
729500,2022-07-07 08:24:01,32.8256378781254,34.9559098359844,2.2,,,7.6942341,0.1,0.350898,7.18825,1436.08,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.1,0.3,0.1,229.8, -5.6, 2.5,0,0,1024,1024,1024,1024,0,0,0,0,359.9665417,0.0755467,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.6942341,2.2,6,P-GPS,
729600,2022-07-07 08:24:01,32.8256380383903,34.9559102454207,2.2,,,7.6942341,0.1,0.38253,7.14879,1436.12,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.1,0.4,0,230, -3.4, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9665935,0.0755551,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.6942341,2.2,6,P-GPS,
729700,2022-07-07 08:24:01,32.8256383261787,34.9559107996394,2.2,,,7.6942341,0.1,0.490906,7.08975,1436.18,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.2,0.4,0,230.2, 0, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,359.9666541,0.075297,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.6942341,2.2,6,P-GPS,
729800,2022-07-07 08:24:01,32.82563856016,34.9559113765723,2.2,,,7.6942341,0.1,0.634086,7.03358,1436.24,19,0,15.031,25.6942341,20.2,11.9583,137.601,0.3,0.6,0,230.3, 3.8, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,359.966781,0.0752288,39,3.762,3.77,3.765,3.757,0,0,7.082,57,7.6942341,2.2,6,P-GPS,
729900,2022-07-07 08:24:01,32.8256388936784,34.9559120452081,2.2,,,7.6942341,0.1,0.835785,6.96355,1436.32,19,0,15.032,25.6942341,20.2,11.9583,137.601,0.5,0.7,0,230.3, 7.5, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9668338,0.0757283,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730000,2022-07-07 08:24:02,32.8256394049186,34.95591289099,2.2,,,7.6942341,0.1,1.05807,6.86785,1436.41,19,0,15.032,25.6942341,20.2,11.9583,137.601,0.6,0.9,0,230.3, 9.7, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9668471,0.0757341,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730100,2022-07-07 08:24:02,32.8256400104751,34.9559137384133,2.2,,,7.6942341,0.1,1.26163,6.76448,1436.52,19,0,15.032,25.6942341,20.2,11.9583,137.601,0.8,1,0,230.2, 9.5, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9670508,0.0740658,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730200,2022-07-07 08:24:02,32.8256407758861,34.9559148603692,2.2,,,7.6942341,0.1,1.42429,6.63058,1436.65,19,0,15.032,25.6942341,20.2,11.9583,137.601,0.9,1.1,0,230.2, 7.7, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,359.9666322,0.0726752,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730300,2022-07-07 08:24:02,32.8256415907464,34.9559160228802,2.2,,,7.6942341,0.1,1.53646,6.49013,1436.79,19,0,15.032,25.6942341,20.2,11.9583,137.601,1,1.2,0,230.2, 3.8, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,359.9658629,0.0726213,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730400,2022-07-07 08:24:02,32.8256425102929,34.9559173182203,2.2,,,7.6942341,0.1,1.5738,6.33274,1436.95,19,0,15.032,25.6942341,20.2,11.9583,137.601,1,1.2,0,230, 0.5, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,359.9658157,0.072461,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730500,2022-07-07 08:24:02,32.8256433923722,34.955918567398,2.2,,,7.6942341,0.1,1.59407,6.1814,1437.11,19,0,15.032,25.6942341,20.2,11.9583,137.601,1,1.2,0,230, -1.7, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,359.9664724,0.0736414,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730600,2022-07-07 08:24:02,32.8256442831278,34.95591978881,2.2,,,7.6942341,0.1,1.55236,6.03116,1437.26,19,0,15.032,25.6942341,20.2,11.9583,137.601,1,1.2,0,229.9, -3.8, 3,0,0,1024,1024,1024,1024,0,0,0,0,359.9665242,0.0736483,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730700,2022-07-07 08:24:02,32.8256452106472,34.9559209720268,2.2,,,7.6942341,0.1,1.54515,5.88038,1437.41,19,0,15.032,25.6942341,20.2,11.9583,137.601,1.1,1.1,0,229.7, -4.5, 5.6,0,0,1024,1024,1024,1024,0,0,0,0,359.9668731,0.0750179,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
730800,2022-07-07 08:24:02,32.8256462844008,34.9559221741552,2.3,,,7.7942341,0.1,1.56158,5.71645,1437.57,19,0,15.032,25.6942341,20.2,11.9583,137.601,1.2,1.1,0,229.7, -4, 6.6,0,0,1024,1024,1024,1024,0,0,0,0,359.966925,0.0750257,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.7942341,2.3,6,P-GPS,
730900,2022-07-07 08:24:02,32.8256473517807,34.9559232668951,2.3,,,7.7942341,0.1,1.56769,5.55995,1437.73,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.2,1,0,229.7, -3.7, 7.4,0,0,1024,1024,1024,1024,0,0,0,0,359.967001,0.0756347,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.7942341,2.3,6,P-GPS,
731000,2022-07-07 08:24:03,32.8256486061027,34.955924565992,2.3,,,7.7942341,0.1,1.60569,5.37511,1437.91,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.3,0.9,0,229.6, -3.2, 7.7,0,0,1024,1024,1024,1024,0,0,0,0,359.9670442,0.075641,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.7942341,2.3,6,P-GPS,
731100,2022-07-07 08:24:03,32.8256497590573,34.9559255517495,2.3,,,7.7942341,0.1,1.61467,5.21845,1438.07,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.4,0.9,0,229.7, -3, 7.8,0,0,1024,1024,1024,1024,0,0,0,0,359.9671215,0.078523,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.7942341,2.3,6,P-GPS,
731200,2022-07-07 08:24:03,32.8256509978407,34.9559264752418,2.3,,,7.7942341,0.1,1.6355,5.0589,1438.23,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.4,0.8,0,229.8, -3, 7.5,0,0,1024,1024,1024,1024,0,0,0,0,359.9674046,0.0806405,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.7942341,2.3,6,P-GPS,
731300,2022-07-07 08:24:03,32.8256522146402,34.9559273136401,2.3,,,7.7942341,0.1,1.64949,4.9068,1438.39,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.4,0.8,0.2,229.7, -3.3, 6.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9683976,0.083971,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.7942341,2.3,6,P-GPS,
731400,2022-07-07 08:24:03,32.8256534903339,34.9559281751577,2.3,,,7.7942341,0.1,1.65262,4.74877,1438.55,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.4,0.8,0.3,229.6, -3.4, 6.3,0,0,1024,1024,1024,1024,0,0,0,0,359.9685705,0.0854007,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.7942341,2.3,6,P-GPS,
731500,2022-07-07 08:24:03,32.8256547483264,34.9559289545302,2.3,,,7.7942341,0.1,1.66709,4.5979,1438.71,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.4,0.8,0.3,229.8, -3, 5.5,0,0,1024,1024,1024,1024,0,0,0,0,359.9686146,0.085516,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.7942341,2.3,6,P-GPS,
731600,2022-07-07 08:24:03,32.8256560446362,34.9559296980321,2.2,,,7.6942341,0.1,1.67868,4.44689,1438.87,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.5,0.7,0.4,229.9, -2.6, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,359.9686518,0.085521,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
731700,2022-07-07 08:24:03,32.825657315057,34.9559304079724,2.2,,,7.6942341,0.1,1.6898,4.30079,1439.03,19,0,14.844,25.6942341,20.2,11.9583,137.601,1.5,0.7,0.4,230.2, -2.8, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,359.9686109,0.0852457,39,3.732,3.747,3.743,3.735,0,0,17.124,57,7.6942341,2.2,6,P-GPS,
